,2D 全カメラ,2D 全カメラ,2D Camera1,2D Camera1,3D Camera1,3D Camera1
,推定,正解,推定,正解,推定,正解
区間,,,,,,
head-spine0,0.2378844561859384,0.10251767185609782,0.11634813054234093,0.06962019004191522,0.040787937353669756,0.04207141146463109
spine0-spine1,1.3887982924181765,0.07479324222929076,0.22547673399876295,0.0323872532208616,0.21412989697413348,4.4680413469696117e-07
spine1-spine2,1.8048966665096247,0.0979444102815026,0.2541938151005425,0.03438691307106774,0.2674653346743414,0.0033886123154805974
spine2-spine3,5.100168086478477,0.12898018753372048,0.24526046370780244,0.03717174095900169,0.25070546216770023,6.360130881006918e-07
spine3-spine4,3.8522780872367637,0.18340923305565413,0.28404184410346106,0.03622877637045625,0.2806266957921111,5.375566587672504e-07
spine4-spine5,0.5511876495742164,0.15936616400243123,0.1891897929896936,0.030949771484672865,0.29561346158847857,0.00029241399986039505
